"gender","ht"
"F",60.387398494453
"F",56.9151450464687
"F",66.5184129314953
"F",62.6502904864999
"F",63.0143327542974
"F",54.7210723055071
"F",65.6072880737983
"F",66.1556070003744
"F",58.7779253739137
"F",59.6641535697117
"F",60.19536396346
"F",57.5474204118023
"F",56.9832116605571
"F",66.1105862896526
"F",63.561721326827
"F",58.1191031501029
"F",64.7084702086369
"F",55.3010302702928
"F",62.2307998893032
"F",59.9046045410529
"F",56.4800479589052
"F",67.5251186297197
"F",59.1067927988734
"F",67.9621446502437
"F",46.680019766736
"F",68.828278493283
"F",63.6870428014049
"F",54.9442871971126
"F",62.4871289829322
"F",54.2573118466658
"F",57.3847454940402
"F",58.4131290279836
"F",57.2109621045546
"F",61.0393844872173
"F",59.8014387266355
"F",54.7564655145256
"F",59.5913779546656
"F",62.5221094734247
"F",57.3452562361716
"F",65.0326039100876
"F",62.8287151307256
"F",57.9562742770985
"F",57.4349801781359
"F",54.5534490832906
"F",64.7129708072763
"F",60.2375239816004
"F",60.2567681263004
"F",53.2211866087924
"F",61.669721416073
"F",52.663482204703
"F",62.6251363332548
"F",63.7857647994238
"F",55.2401865891075
"F",60.3111257541421
"F",65.3688019099775
"F",69.2201409594078
"F",64.7262119399092
"F",63.5725120286341
"F",54.4629814834432
"F",64.6989582644408
"F",64.8968947573911
"F",47.6400007680071
"F",72.0977288122541
"F",67.013734272778
"F",65.540004808682
"F",66.637774291233
"F",67.8848925203762
"F",58.1041321430631
"F",68.7207837953678
"F",49.3080307778735
"F",66.9282169057061
"F",59.9676275097907
"F",52.9953988061684
"F",66.516349327813
"F",51.2339090148961
"F",63.9637475754962
"F",64.2250901352354
"F",60.7278629378868
"F",58.7723461370741
"F",63.2031637464412
"F",59.6854933895668
"F",58.1806499698333
"F",58.6334422429563
"F",53.2153877604375
"F",61.966627828841
"F",51.3647005783685
"F",52.9245777614986
"F",57.1094915249821
"F",50.8297749640706
"F",64.8918843591872
"F",57.5848917478906
"F",62.9386768911236
"F",59.3136667529349
"F",66.490373879752
"F",55.5588815568947
"F",57.5852978218999
"F",62.0584509286518
"F",61.484880804098
"F",64.0694891062042
"F",52.3493508922645
"F",57.9190603772344
"F",60.0922985501774
"F",55.3395071572313
"F",66.5115130440481
"F",60.8381703035671
"F",55.6252272204782
"F",51.4795646558512
"F",55.5334009785952
"F",58.2895174808438
"F",66.0226898969714
"F",56.1199186594057
"F",54.4343817208596
"F",49.0581757201162
"F",62.3183317120044
"F",56.0876071661203
"F",59.9926158635191
"F",61.1480176592004
"F",56.0161021175036
"F",61.6881019385615
"F",63.7322173872985
"F",62.001646580082
"F",66.8420085749031
"F",64.3114924135511
"F",59.9923791668148
"F",67.7237069685455
"F",62.4049696419191
"F",70.8086015453367
"F",51.148011574248
"F",62.8893168077356
"F",56.9187851385945
"F",61.600296600804
"F",60.6096797647042
"F",61.2457284419991
"F",68.9602471638468
"F",52.6822933916466
"F",57.7424430786127
"F",59.1573531776779
"F",62.446693917281
"F",54.2820843183239
"F",54.2002995880394
"F",53.1214074984389
"F",56.9227473838444
"F",65.0933996312424
"F",61.3683764721811
"F",67.1352753584451
"F",53.1433756111398
"F",57.3831811095175
"F",58.1543053857845
"F",58.0249310521546
"F",59.4000915617809
"F",70.7562535860741
"F",61.4225195991072
"F",63.3665514758091
"F",67.8306254452606
"F",57.0348368098052
"F",60.6521143978847
"F",58.6637219678586
"F",56.4887596112378
"F",59.0098986205862
"F",60.051275763428
"F",55.580191985064
"F",58.6318363101041
"F",52.5460613588478
"F",67.7501624684017
"F",59.1290252791362
"F",58.1780450508207
"F",56.0267694583691
"F",53.7454272436156
"F",55.8411369560309
"F",66.9141354243687
"F",57.0980532321304
"F",57.1729952042339
"F",55.0212384512701
"F",64.61637344282
"F",61.7352297008747
"F",64.2826311993923
"F",67.4816780968823
"F",57.0423851386817
"F",57.9743847480458
"F",64.4517675101745
"F",56.4172166271657
"F",60.4476877409329
"F",57.1442393042991
"F",55.3996985389028
"F",58.4243228122777
"F",63.4380827279439
"F",59.975320923131
"F",58.9025778731444
"F",58.5833909019036
"F",59.1483521345869
"F",59.4266879860982
"F",54.7765065348847
"F",57.854108131394
"F",54.1957335850135
"F",56.0849370560522
"F",56.5662051679259
"F",57.4927736322188
"F",66.9010368110739
"F",52.6839840140293
"F",57.2169563103514
"F",66.4083666658028
"F",53.1840846395314
"F",61.127082103603
"F",60.2552341019683
"F",66.2258401870106
"F",62.8472576941884
"F",59.6200896500043
"F",54.5560614636999
"F",67.794878395561
"F",64.8703183832645
"F",52.3579400064829
"F",64.7988222030473
"F",55.5296222715398
"F",53.7514825123058
"F",65.5706803618571
"F",60.9286203342223
"F",54.4615320799571
"F",58.1139467937391
"F",64.7135175224852
"F",62.1258047209396
"F",57.6824361054657
"F",63.7039375702015
"F",48.2142819017156
"F",61.9247570972323
"F",62.2397515440704
"F",55.0456536446424
"F",57.7121393023473
"F",58.5382977613385
"F",64.553969021876
"F",65.3188722813265
"F",62.4358564493514
"F",56.3562234749329
"F",67.1543002929241
"F",60.1695051156863
"F",57.8672428316935
"F",56.3249416392708
"F",50.579229919988
"F",62.8860597856638
"F",55.3724862224603
"F",59.6422779104555
"F",56.9033320277772
"F",50.7517286521605
"F",68.0307838068496
"F",57.8649309558767
"F",56.238677773865
"F",62.1474923508061
"F",60.980271522559
"F",57.3109440964116
"F",53.8878639955046
"F",46.3648590798115
"F",52.0941611167769
"F",54.9274779176246
"F",58.0926767173569
"F",52.3046155724525
"F",61.9553192013156
"F",68.4284600879871
"F",60.5358766251667
"F",59.0005699757436
"F",50.5742226980552
"F",62.9284501916962
"F",66.8786984001634
"F",63.3153367016343
"F",67.6485098634753
"F",60.7217098311603
"F",70.7166566160173
"F",69.3237955777511
"F",61.1447884908781
"F",56.4833995074443
"F",61.0277925830296
"F",60.7715559091103
"F",60.1954182858206
"F",62.6159631878075
"F",62.0175396034907
"F",58.723684801926
"F",55.694087355841
"F",60.7676511228848
"F",46.2068410677224
"F",63.854324445998
"F",55.9251395217032
"F",66.0343785581133
"F",55.4109336189715
"F",53.6659134607885
"F",55.5260863479003
"F",46.5417519162158
"F",58.0961765455341
"F",57.1719909022649
"F",57.3645500455479
"F",63.7554590935278
"F",60.6482244587172
"F",59.9311415682825
"F",58.9997099313269
"F",54.8577931525623
"F",64.7998325957145
"F",50.6754889841449
"F",57.9017651483222
"F",61.3438841590374
"F",61.592330465211
"F",54.0175908490928
"F",55.1029907556708
"F",56.1319377894258
"F",56.9564506109095
"F",53.2144690863354
"F",67.709337823949
"F",60.7559419208882
"F",50.606935551687
"F",68.9179270118839
"F",57.1539651447785
"F",54.8810549113588
"F",57.341011487509
"F",60.6479881388974
"F",58.8030011019274
"F",57.7446477952003
"F",49.8505160316539
"F",59.689914327028
"F",57.999551006376
"F",67.539060345165
"F",49.346637657942
"F",49.8722920909929
"F",53.6159141616575
"F",55.2289677247656
"F",62.5610309551106
"F",63.0711857052167
"F",51.8874866915019
"F",59.8821422674226
"F",62.3005646872447
"F",68.425009151474
"F",61.3080464501152
"F",61.0101619332293
"F",52.5392586024637
"F",57.18233450193
"F",52.4266943618613
"F",57.0296455403703
"F",63.1528137755566
"F",57.985069880619
"F",59.9600480365052
"F",64.230008706572
"F",63.9869892084859
"F",63.2113523955376
"F",60.3085567638629
"F",54.7102662060786
"F",64.801737061969
"F",53.9818933029371
"F",60.1555903864652
"F",61.1989264112998
"F",68.1524873844238
"F",48.023066453284
"F",50.5037550776451
"F",69.6563593604892
"F",62.5108800649349
"F",72.1969587345274
"F",57.8291478119231
"F",60.0812656449709
"F",69.6948741658645
"F",68.4591122318761
"F",60.3469688552091
"F",58.104949580891
"F",60.2144858832808
"F",48.0958611377691
"F",54.8989885930777
"F",56.0814516432917
"F",57.8499733817145
"F",66.642472744105
"F",53.1144024710133
"F",65.6954274117724
"F",62.6789853032597
"F",61.2778650023058
"F",60.4069854148641
"F",49.750320127232
"F",57.6955154732942
"F",62.9405963067945
"F",60.3568481930474
"F",57.7338230489841
"F",56.9888968011059
"F",62.9115906002281
"F",55.3714748091318
"F",59.2636312150277
"F",55.1911644174873
"F",60.4125657688028
"F",63.5013346676785
"F",60.4160693034048
"F",61.9475209626147
"F",62.9617508117508
"F",57.0263288982753
"F",57.443551472702
"F",61.3916397412418
"F",60.4105220514629
"F",63.1563485493729
"F",60.5052071798355
"F",55.6784299614252
"F",66.1140400171617
"F",63.5464301481301
"F",57.699286842402
"F",59.3147797052309
"F",58.2819770997363
"F",64.9238335039532
"F",49.6930507751814
"F",69.2440047136653
"F",59.4512829830215
"F",54.2896938223771
"F",62.110126083068
"F",64.5342797248325
"F",53.8317965781621
"F",57.4215100044249
"F",58.5749749226749
"F",57.9995809455099
"F",59.0093301912864
"F",62.0817494954198
"F",58.6397334916399
"F",60.1605758261299
"F",61.4213326169851
"F",60.0971926657132
"F",64.5965632287468
"F",67.6317276559258
"F",52.6268851514946
"F",65.1107445758019
"F",62.3011315234013
"F",68.1567052594734
"F",63.407209402812
"F",55.3943856125759
"F",62.571583590657
"F",54.8045607741154
"F",57.3683623536767
"F",57.8057866565508
"F",59.3947649173308
"F",59.2156673734398
"F",54.138701536463
"F",62.1897598621113
"F",57.288983679166
"F",59.4017633997309
"F",56.382792979244
"F",60.7169461382322
"F",59.6812502478411
"F",67.1162134946046
"F",54.1940280718145
"F",73.4881456874587
"F",62.3514838375391
"F",60.1639215107788
"F",61.0606623387165
"F",61.732644079954
"F",62.1716637026853
"F",63.9779375068419
"F",58.2261510021025
"F",56.4086036294715
"F",64.6150188917802
"F",63.3563703057083
"F",63.7851570797339
"F",69.5613912496641
"F",66.2638305907458
"F",62.88008656489
"F",57.4085309188881
"F",52.512606246811
"F",65.6966253808576
"F",66.0917177283903
"F",68.9647617035451
"F",61.4231639369737
"F",61.1234801642969
"F",54.6761582876477
"F",64.8486316265887
"F",60.8891567007122
"F",63.2014316943839
"F",62.3957813664633
"F",54.7996615917198
"F",53.2268690360767
"F",57.9564143773209
"F",54.0403967283647
"F",62.7856948556252
"F",64.4974782549535
"F",52.6727582274295
"F",70.3728566709661
"F",46.3156743531554
"F",63.2139401840647
"F",51.714138112071
"F",65.2640556620859
"F",71.0194309482793
"F",58.103916094918
"F",59.5448078855951
"F",53.7966090736545
"F",55.6523024833414
"F",51.2923083782174
"F",58.3877465541476
"F",59.6463537041004
"F",61.6005371959583
"F",63.5627387977591
"F",53.4550019734624
"F",60.124810822244
"F",65.7767590183145
"F",53.7259632512796
"F",56.5187991176475
"F",60.5602287827661
"F",68.1565060630349
"F",54.5621961295118
"F",54.1432845897472
"F",48.4088930232656
"F",60.3412590328706
"F",66.1932871903413
"F",65.3604508305198
"F",62.39924354571
"F",52.3431941150006
"F",57.9446182186276
"F",61.1974485876343
"F",60.0056943684261
"F",52.9191014814839
"F",58.4674431191451
"F",68.7130196865682
"F",63.0212148424019
"F",51.8145976222459
"F",60.9467738032247
"F",56.1597188982208
"F",55.1737444823392
"F",55.9951795251047
"F",56.04254463629
"F",65.2472522941547
"F",59.827506808487
"F",55.7243529794461
"F",64.854766073542
"F",64.1592121552751
"F",60.5395644590708
"F",58.9641174550644
"F",58.9349504609146
"F",51.7517787919274
"F",54.4257866429741
"F",64.8588754990867
"F",65.5721048102504
"F",56.7534653493139
"F",60.2877963472393
"F",62.8713778809172
"F",58.4363935407824
"F",65.9899915653663
"F",62.5280735053774
"F",57.1952396631073
"F",67.4056749760797
"F",56.035079976142
"F",58.7641602228584
"F",65.3285222268947
"F",62.9176393308659
"F",58.2011420117591
"F",51.3085182190788
"F",59.322969903694
"F",56.0656319315856
"F",59.2085452820711
"F",65.9776308595193
"F",61.5476882047932
"F",58.725876118982
"F",60.963030385885
"F",62.468645501624
"F",57.5667135060235
"F",60.522049191392
"F",62.1646806716315
"F",59.3176508598
"F",56.5617157054983
"F",63.5751412865273
"F",56.1313010909158
"F",64.1045156133979
"F",59.6729404576757
"F",66.0905895549924
"F",58.1425559404954
"F",65.3922939884329
"F",63.4805970528656
"F",55.2966132828927
"F",67.6386762239002
"F",58.7958981236255
"F",55.3221901053464
"F",66.88383346599
"F",63.8392786286831
"F",51.4038397785572
"F",56.7756540941306
"F",69.424981341515
"F",61.9257836409084
"F",51.9727629191007
"F",60.8370419774799
"F",46.8841021157443
"F",58.2909465289736
"F",63.667443977657
"F",60.7059961966039
"F",61.559017993431
"F",66.6482155472867
"F",66.5915616156805
"F",52.8814941740833
"F",60.6159796927608
"F",65.7549186026796
"F",64.7891378640449
"F",54.3628536414518
"F",61.6157954014794
"F",56.260291381217
"F",61.4171184249148
"F",66.2837544195782
"F",65.7162844970122
"F",61.8956717918507
"F",56.5662601450915
"F",57.5716895382764
"F",59.3193433459815
"F",58.0125741253553
"F",58.8739083244462
"F",52.2997601634435
"F",58.1315961533301
"F",58.4479125794067
"F",62.7493631654093
"F",61.3153950849969
"F",62.0065522853335
"F",63.2761367164964
"F",54.828447215768
"F",67.3080074992743
"F",59.8186832031438
"F",55.4695870272589
"F",67.0675198563491
"F",51.5716734249634
"F",64.1829525873258
"F",56.7677868171913
"F",61.9461373826553
"F",64.5581044015865
"F",58.1592156742195
"F",54.4655132507872
"F",56.8283567779428
"F",56.4872088424351
"F",55.9770686902873
"F",53.9297192018646
"F",65.1889608079525
"F",59.9145579196124
"F",59.5062580377542
"F",58.09495474816
"F",65.2172370489912
"F",55.1362357236529
"F",62.8009316341968
"F",54.5560192481985
"F",54.443732374591
"F",60.824463664732
"F",71.2854850100542
"F",58.887705863876
"F",56.2681694940612
"F",58.6503117348462
"F",60.9719484894101
"F",59.2303653662439
"F",52.6207417358334
"F",51.2690481639017
"F",59.5671765504066
"F",62.7030716579133
"F",62.3399213446937
"F",56.2824912932735
"F",58.8439768229891
"F",58.2071909110077
"F",60.4594236805259
"F",57.8532259784009
"F",56.9879004734445
"F",61.7503178212438
"F",58.4713106133649
"F",62.3620674324923
"F",64.8184419710425
"F",58.7049682379107
"F",53.96127458142
"F",58.1633562517121
"F",49.9218803968324
"F",58.3701725310466
"F",57.1139828434727
"F",58.3213315721837
"F",60.5480278426399
"F",59.6667299569899
"F",59.7979053232989
"F",59.4040924570784
"F",56.7944074822817
"F",61.2746172742803
"F",60.3248675545195
"F",56.4089701948545
"F",48.9767313168186
"F",58.0480091044852
"F",59.3374580455423
"F",46.6536786799081
"F",63.1296088692852
"F",54.3497911311785
"F",60.8608445165278
"F",67.7382132013703
"F",56.2715139810259
"F",64.779459871914
"F",61.784305729028
"F",54.8540021815512
"F",54.6111314700207
"F",59.0817483759651
"F",54.0994133465725
"F",61.7748433108193
"F",72.0491793671885
"F",60.2809345218207
"F",62.0904436196123
"F",59.1235602103707
"F",56.696886004501
"F",46.8098314723472
"F",57.5010557125523
"F",56.4073344222324
"F",57.4494185009564
"F",53.3616816501703
"F",67.596409310892
"F",54.3468832984582
"F",62.6269156078361
"F",53.3438740404127
"F",69.7345018386271
"F",57.373605204323
"F",55.7561037731132
"F",58.7870341979841
"F",59.0978145081032
"F",62.389151383253
"F",50.6558648651299
"F",52.1859631511765
"F",61.2668442104766
"F",71.3169357063814
"F",59.101016842364
"F",70.9731886623423
"F",64.6260027857103
"F",72.251200266422
"F",61.1456065537247
"F",65.5545827528133
"F",57.1081823657373
"F",57.3323763073978
"F",61.3087162979213
"F",61.5458793345611
"F",56.775849787486
"F",56.7800746979222
"F",61.505622858545
"F",54.6275002892624
"F",69.8358915470926
"F",59.3617816940056
"F",62.3970060299107
"F",53.0142312342285
"F",48.3121568345049
"F",60.3521066342825
"F",62.7381453286068
"F",57.5410078661228
"F",60.1524515694047
"F",55.3065018973906
"F",60.2556791466929
"F",50.5779035317676
"F",69.1781668200305
"F",67.0058150703514
"F",55.4151426950113
"F",56.7485145161468
"F",57.5653185194094
"F",66.6122059305199
"F",53.1751319783134
"F",55.045497589634
"F",60.1035212888903
"F",47.1614513183144
"F",62.2894142383414
"F",57.1110203433146
"F",62.5233716052405
"F",64.0162677807611
"F",53.9638446133933
"F",48.7887149732249
"F",69.8223244978875
"F",50.4144983722754
"F",54.4495041296843
"F",63.1459368506563
"F",59.4192988586479
"F",60.4552722966757
"F",63.6921842682176
"F",63.2057543419921
"F",56.7785489019934
"F",56.8278548824866
"F",64.0677876685814
"F",56.3589859874449
"F",56.3625265147795
"F",61.0532551606892
"F",60.6122663044604
"F",57.6283875232409
"F",59.4892901749514
"F",58.4525153544545
"F",57.6357233809967
"F",63.6666438515381
"F",65.0458977395776
"F",60.8046574891739
"F",58.2711503386061
"F",58.3714695244139
"F",60.4325131325482
"F",50.2080825318934
"F",63.1055251500486
"F",58.5725487439336
"F",59.343518813735
"F",60.1716258974052
"F",60.0018287788962
"F",68.0947701117508
"F",60.6245940385923
"F",67.6741190367411
"F",63.2111696852935
"F",64.6885683393128
"F",68.8588503868437
"F",65.1144139008699
"F",65.9916487169151
"F",59.7833899114737
"F",61.5922791188896
"F",55.9724128766834
"F",49.5940706125622
"F",65.3883012150674
"F",54.1956016303126
"F",61.2341302267329
"F",58.0359409139735
"F",58.1096051997862
"F",56.3966908905847
"F",63.6214811946915
"F",67.2011994716064
"F",62.9136161255487
"F",58.6959155720935
"F",55.6393968630704
"F",56.5983674699108
"F",61.2038362108092
"F",57.5705005633285
"F",63.4598951452423
"F",62.6985321040094
"F",57.2903881212698
"F",56.7831919233154
"F",63.9606405665801
"F",57.0085627453697
"F",56.9021066177748
"F",59.867370026674
"F",54.5687981856719
"F",54.1631689220815
"F",60.32890234741
"F",66.0786148088079
"F",61.6483761604927
"F",58.1898250940213
"F",66.2495229883617
"F",58.6577633493548
"F",54.7074686161386
"F",59.2785351275033
"F",59.6251421943873
"F",64.5230576708692
"F",62.2765264887176
"F",64.8129181490226
"F",61.5218869184697
"F",56.3893210942478
"F",53.7391201063136
"F",59.8064410697649
"F",58.9105533611675
"F",62.7699279047639
"F",63.6985500108559
"F",54.1443858831021
"F",63.8638984177107
"F",62.910672065784
"F",57.1084036966623
"F",59.5530557475968
"F",55.7584424696878
"F",58.7451668800568
"F",54.4489533574032
"F",58.2539519761797
"F",61.3001803996828
"F",63.2476446241325
"F",57.2514650469446
"F",59.2639404993102
"F",53.130533709656
"F",62.2120924742038
"F",61.0058962598961
"F",50.779926639465
"F",58.229754240089
"F",63.8553308286082
"F",54.6876681791241
"F",62.5350753707608
"F",66.4425456485797
"F",56.7200295173187
"F",69.082317324107
"F",49.0760231186404
"F",62.7402865309701
"F",52.586439654024
"F",62.1061091296407
"F",60.5947501838434
"F",58.1242368474675
"F",55.1935201067214
"F",59.8803522012608
"F",57.7377628871772
"F",63.3098857442062
"F",52.5905160775258
"F",60.0108398086757
"F",61.4679118701865
"F",56.7853459440757
"F",55.8590631405587
"F",58.4528900996867
"F",65.1399038217648
"F",64.439366047525
"F",53.2706020389654
"F",61.192355109971
"F",56.1995565633124
"F",64.831359641912
"F",54.1451343391486
"F",50.3943261888424
"F",54.7444817254383
"F",65.197333928047
"F",48.0202823162894
"F",57.1779152254901
"F",59.5644653683002
"F",64.105058346651
"F",66.8714694327681
"F",63.3822562619046
"F",62.3029672261101
"F",51.2056824660223
"F",68.2741293425753
"F",65.5267180042844
"F",55.5595695257561
"F",59.093656543052
"F",56.1782909969476
"F",54.1152604333303
"F",63.5538377803965
"F",58.9638631535486
"F",59.2478609720466
"F",57.2479022668531
"F",62.1211045274698
"F",69.3768466720656
"F",54.8646874115216
"F",60.3741210441547
"F",58.4445285047578
"F",58.879885817232
"F",40.5169273170839
"F",55.2973120794799
"F",58.1622406934573
"F",71.4561668166218
"F",60.4569571670746
"F",63.9550770604608
"F",59.6050115089241
"F",51.7726481114418
"F",62.3295598506731
"F",55.1625848977679
"F",55.1089131701178
"F",55.8267655439638
"F",61.9672892533493
"F",57.9937880568221
"F",63.0431305629422
"F",52.1251798904221
"F",60.3335598828796
"F",63.1517115419609
"F",58.4094194138377
"F",57.8938890224616
"F",66.4176263805746
"F",65.3379429951947
"F",71.3151962772248
"F",52.9315386798418
"F",52.1672067803988
"F",68.6259132763827
"F",59.6194535831526
"F",55.8351996587631
"F",55.181955217066
"F",64.029340072461
"F",59.1004292889062
"F",60.8627922149424
"F",63.1469451981459
"F",59.7703441486815
"F",54.9471509928908
"F",59.2404084197835
"F",58.2623461401812
"F",58.4020091628683
"F",64.761703899197
"F",53.5831454831862
"F",51.3317502998079
"F",56.8218398475976
"F",52.0707317547211
"F",54.1845428804856
"F",52.2309570996956
"F",61.2420092908508
"F",61.0684755487391
"F",63.4618923810731
"F",60.9534408279979
"F",55.8522123482943
"F",74.8796724080204
"F",64.6590624567326
"F",56.865623630858
"F",62.2744844029408
"F",65.2507090221359
"F",62.3873737230177
"F",62.589119350876
"F",55.9175741804724
"F",56.2719602869968
"F",58.6149227633714
"F",56.6817108559415
"F",63.4022674024283
"F",63.3642998694777
"F",60.327819024169
"F",57.5671836493463
"F",65.2254200966856
"F",59.2899993750521
"F",60.6796881986658
"F",58.6693918905818
"F",51.7063196564027
"F",58.4102317266453
"F",65.1358407211631
"F",56.8130652541267
"F",57.9147780790479
"F",53.7113156136614
"F",60.9708692241172
"F",61.4326534391071
"F",64.1266025322165
"F",63.8852998671327
"F",56.4723865457165
"F",58.6947641942784
"F",55.1286089502346
"F",60.9040135956635
"F",70.5058063734631
"F",58.5807115433034
"F",63.4391371011256
"F",48.6519613355021
"F",64.0867114892996
"F",58.7147846565963
"F",68.6042781613545
"F",56.4008172324989
"F",54.1984411399427
"F",64.5338447374983
"F",61.9904689959351
"F",61.7573932680817
"F",58.7419199097382
"F",56.3841553230832
"F",63.8493270433717
"F",61.7229622020606
"F",55.260660612692
"F",62.147715251771
"F",61.4447700753323
"F",53.8610321297122
"F",53.2856498319544
"F",55.9037859399559
"F",58.6836628717372
"F",63.7053953696192
"F",64.7387287329352
"F",58.8819682925662
"F",58.4920355978024
"F",56.6849585394332
"F",59.0481806757197
"F",62.1690561208243
"F",59.7811857632331
"F",63.5877156756682
"F",59.6253903766199
"F",59.3566933287914
"F",53.5736679378708
"F",59.3992296196058
"F",56.660137724759
"F",56.2705388815985
"F",57.4202121817846
"F",61.3593743645003
"F",60.0376575997763
"F",54.6428715237666
"F",63.7740061480516
"F",68.2716088944251
"F",51.6593225990845
"F",56.2351305570126
"F",67.5223256466704
"F",56.8336858671198
"F",52.4930014848223
"F",47.5488491610234
"F",64.3448064309066
"F",68.5379479961148
"F",55.5514344524276
"F",49.8586573217568
"F",65.5823486347022
"F",71.0079807509906
"F",69.0754643872087
"F",56.741163032074
"F",55.2508731347277
"F",54.5239511988147
"F",62.3202608799161
"F",61.1912558921834
"F",59.279155868954
"F",56.9885269745193
"F",57.8420509125568
"F",55.5477871683219
"F",64.2851037873928
"F",62.8455152398786
"F",61.4648319276075
"F",57.3022496734584
"F",65.2125584801886
"F",66.2345937162064
"F",69.3952577647836
"F",51.1560044428232
"F",70.3370245851545
"F",67.7329432248233
"F",61.3121796342318
"F",53.326194457651
"F",64.9423647942693
"F",59.5701834602879
"F",65.1995074965463
"F",61.8334821487133
"F",56.0846865091404
"F",60.6132954714429
"F",65.6211500361917
"F",59.7472514904376
"F",54.1031438429419
"F",53.7945559726607
"F",54.065869245406
"F",67.251661388548
"F",58.5618650536572
"F",55.8446403152474
"F",67.557378842025
"F",56.9246961570334
"F",56.115392448438
"F",58.4366212937974
"F",60.6029788143731
"F",56.5852699317797
"F",67.0363556351622
"F",59.430637700939
"F",56.050645142632
"F",55.1869103949636
"F",62.7273554864733
"F",59.650105918775
"F",68.8516403089351
"F",64.374971161133
"F",61.5937192148267
"F",70.0405371283396
"F",57.774817250326
"F",64.0012150480596
"F",52.0325814779627
"F",63.1027498652668
"F",56.6563023115596
"F",54.6785809651372
"F",58.911585393198
"F",62.8454701737218
"F",61.3098564146984
"F",65.6041632840297
"F",64.795216838945
"F",63.1776786991153
"F",53.1840834034138
"F",58.9677942987995
"F",43.4977990620084
"F",68.4680054897697
"F",57.6259816021396
"F",65.694087152829
"F",54.7889600151852
"F",63.6302636165416
"F",59.6351422856311
"F",63.9539987600305
"F",66.1411693984223
"F",58.7660457297269
"F",60.9635346017675
"F",61.3225875983478
"F",55.3040207763651
"F",67.8371256587952
"F",61.0786363264066
"F",62.0599019543826
"F",59.9120234792195
"F",61.0036820224941
"F",55.4163788340997
"F",68.6778954428756
"F",60.1744662226592
"F",62.9444682339764
"F",63.3781567085402
"F",51.4089628276898
"F",57.4003244768471
"F",60.5075938924282
"F",57.6519463197155
"F",57.8933902284551
"F",65.4787917762389
"F",54.9906642884416
"F",58.431097428892
"F",58.3666674088947
"F",66.7550998176924
"F",53.8127266031205
"F",66.2669832402043
"F",64.0635391874961
"F",61.2059208375598
"F",63.7429603580572
"F",57.4280029466146
"F",65.2407729814098
"F",56.6501599813407
"F",68.0158554712659
"F",60.8925091052488
"F",60.7189856626134
"F",60.8710102783359
"F",69.9435443228203
"F",62.4605943718326
"F",51.5920650542558
"F",60.8352738362725
"F",69.7459888459342
"F",64.8588882603421
"F",60.6584370209474
"F",53.8414612083655
"F",54.3941654654537
"F",56.5863172765812
"F",51.7705425898581
"F",60.1967673666199
"F",51.9484008815401
"F",63.0498106005085
"F",61.7663786413128
"F",61.3446712618144
"F",52.7406450953786
"F",56.6405251898062
"F",59.49387338879
"F",49.6195258316633
"F",64.0018226737167
"F",56.882690641726
"F",66.2656630116078
"F",64.6380602101298
"F",61.6293139190082
"F",64.8360001122689
"F",60.2853121773592
"F",59.0372538284324
"F",59.0278158243695
"F",55.9923384364455
"F",56.9525809593384
"F",56.0875355973911
"F",53.3990168958656
"F",53.4070515334482
"F",59.5112932288725
"F",61.7417598465504
"F",59.2326911927111
"F",63.8277787966811
"F",51.5960458539456
"F",56.7061032192867
"F",65.6823959355125
"F",55.3456893382239
"F",61.3312328433344
"F",60.14331867606
"F",54.7158262172184
"F",56.5459926596851
"F",65.7677545680568
"F",54.3604589520267
"F",62.8816806498238
"F",55.9941366519342
"F",54.4276322224065
"F",60.7591708220622
"F",56.0032881769596
"F",66.1426790572616
"F",66.6546497543234
"F",57.2573087979719
"F",57.118702737108
"F",45.8614271263862
"F",60.5556381091664
"F",55.7895632615102
"F",61.6670273430484
"F",67.4797576362297
"F",52.2570309940035
"F",57.9728804770444
"F",63.2926132820622
"F",56.9053555399232
"F",62.6003304930012
"F",53.8948453464322
"F",60.4012169823265
"F",56.8283384350487
"F",55.4962078506665
"F",62.6738189351521
"F",63.7631001097066
"F",51.6265058000295
"F",57.6733231748982
"F",55.3849784538759
"F",52.017218478697
"F",64.0122049402044
"F",58.1118033106309
"F",57.0322531112119
"F",56.2795491005166
"F",56.7617665193864
"F",75.6564619367193
"F",63.3679181648976
"F",61.2514646970995
"F",61.360368815129
"F",61.0728867514561
"F",55.3096395441612
"F",69.2986943145304
"F",56.6768945298824
"F",58.9444193376076
"F",58.619690288068
"F",62.4491601715667
"F",55.4470163271515
"F",65.6593315917624
"F",48.0867561611604
"F",68.131043570835
"F",64.1112559921637
"F",69.2898660770733
"F",61.1780844028696
"F",65.1470644424181
"F",61.86286772724
"F",67.8273903452203
"F",62.8622777074735
"F",63.1179671914801
"F",60.5365782263944
"F",53.6712721212906
"F",58.7696546832686
"F",65.4942429049556
"F",59.0572681068222
"F",53.7159183803046
"F",61.3747352004073
"F",71.5281008785086
"F",63.8977850908766
"F",57.9511758548607
"F",54.6825220436515
"F",55.943456608756
"F",72.6172682867911
"F",59.8187800084277
"F",49.0781815971113
"F",58.1188194587689
"F",58.1783076854867
"F",63.9599571474711
"F",58.8174502367224
"F",59.3906225629471
"F",57.7343882466475
"F",61.3042262243409
"F",51.3232057706145
"F",54.4580192560587
"F",63.1428278227564
"F",57.3612619808739
